"","location","forecast_date","target_end_date","target_type","model","horizon","quantile_level","prediction","observed"
"790",1100023,2021-06-30,2021-07-31,"log_cases","GAM",1,0.95,1.97685401709706,1.94591014905531
"791",1100023,2021-04-30,2021-07-31,"log_cases","GAM",3,0.05,-0.819251909401956,1.94591014905531
"792",1100023,2021-04-30,2021-07-31,"log_cases","GAM",3,0.1,-0.516107121510945,1.94591014905531
"793",1100023,2021-04-30,2021-07-31,"log_cases","GAM",3,0.5,0.445385673684079,1.94591014905531
"794",1100023,2021-04-30,2021-07-31,"log_cases","GAM",3,0.9,1.39948871090649,1.94591014905531
"795",1100023,2021-04-30,2021-07-31,"log_cases","GAM",3,0.95,1.63836589140513,1.94591014905531
"796",1100023,2021-01-31,2021-07-31,"log_cases","GAM",6,0.05,-0.145589207933543,1.94591014905531
"797",1100023,2021-01-31,2021-07-31,"log_cases","GAM",6,0.1,0.0976255459690616,1.94591014905531
"798",1100023,2021-01-31,2021-07-31,"log_cases","GAM",6,0.5,1.05861116482797,1.94591014905531
"799",1100023,2021-01-31,2021-07-31,"log_cases","GAM",6,0.9,2.06501165746349,1.94591014905531
"800",1100023,2021-01-31,2021-07-31,"log_cases","GAM",6,0.95,2.40276539111749,1.94591014905531
"801",1100023,2021-07-31,2021-08-31,"log_cases","GAM",1,0.05,-0.902673273641551,1.79175946922805
"802",1100023,2021-07-31,2021-08-31,"log_cases","GAM",1,0.1,-0.592039466837044,1.79175946922805
"803",1100023,2021-07-31,2021-08-31,"log_cases","GAM",1,0.5,0.378435520035825,1.79175946922805
"804",1100023,2021-07-31,2021-08-31,"log_cases","GAM",1,0.9,1.25682129970915,1.79175946922805
"805",1100023,2021-07-31,2021-08-31,"log_cases","GAM",1,0.95,1.57011886815101,1.79175946922805
"806",1100023,2021-05-31,2021-08-31,"log_cases","GAM",3,0.05,-1.11427020961105,1.79175946922805
"807",1100023,2021-05-31,2021-08-31,"log_cases","GAM",3,0.1,-0.761727308407582,1.79175946922805
"808",1100023,2021-05-31,2021-08-31,"log_cases","GAM",3,0.5,0.227293102224257,1.79175946922805
"809",1100023,2021-05-31,2021-08-31,"log_cases","GAM",3,0.9,1.17419379014764,1.79175946922805
"810",1100023,2021-05-31,2021-08-31,"log_cases","GAM",3,0.95,1.42785826802367,1.79175946922805
"811",1100023,2021-02-28,2021-08-31,"log_cases","GAM",6,0.05,-1.44900019959652,1.79175946922805
"812",1100023,2021-02-28,2021-08-31,"log_cases","GAM",6,0.1,-1.10772145090244,1.79175946922805
"813",1100023,2021-02-28,2021-08-31,"log_cases","GAM",6,0.5,-0.26163570067116,1.79175946922805
"814",1100023,2021-02-28,2021-08-31,"log_cases","GAM",6,0.9,0.687392808788678,1.79175946922805
"815",1100023,2021-02-28,2021-08-31,"log_cases","GAM",6,0.95,1.02042221123951,1.79175946922805
"816",1100023,2021-08-31,2021-09-30,"log_cases","GAM",1,0.05,-1.59779126245615,1.09861228866811
"817",1100023,2021-08-31,2021-09-30,"log_cases","GAM",1,0.1,-1.34316433962151,1.09861228866811
"818",1100023,2021-08-31,2021-09-30,"log_cases","GAM",1,0.5,-0.379340460587642,1.09861228866811
"819",1100023,2021-08-31,2021-09-30,"log_cases","GAM",1,0.9,0.632180491113689,1.09861228866811
"820",1100023,2021-08-31,2021-09-30,"log_cases","GAM",1,0.95,0.881699622991118,1.09861228866811
"821",1100023,2021-06-30,2021-09-30,"log_cases","GAM",3,0.05,-2.45215392713862,1.09861228866811
"822",1100023,2021-06-30,2021-09-30,"log_cases","GAM",3,0.1,-2.24995432804374,1.09861228866811
"823",1100023,2021-06-30,2021-09-30,"log_cases","GAM",3,0.5,-1.2904722470144,1.09861228866811
"824",1100023,2021-06-30,2021-09-30,"log_cases","GAM",3,0.9,-0.385025268158581,1.09861228866811
"825",1100023,2021-06-30,2021-09-30,"log_cases","GAM",3,0.95,-0.10657192301616,1.09861228866811
"826",1100023,2021-03-31,2021-09-30,"log_cases","GAM",6,0.05,-2.66427803915582,1.09861228866811
"827",1100023,2021-03-31,2021-09-30,"log_cases","GAM",6,0.1,-2.36366872517796,1.09861228866811
"828",1100023,2021-03-31,2021-09-30,"log_cases","GAM",6,0.5,-1.37429514459968,1.09861228866811
"829",1100023,2021-03-31,2021-09-30,"log_cases","GAM",6,0.9,-0.451549698747625,1.09861228866811
"830",1100023,2021-03-31,2021-09-30,"log_cases","GAM",6,0.95,-0.102972770729711,1.09861228866811
"831",1100023,2021-09-30,2021-10-31,"log_cases","GAM",1,0.05,-0.774907905877522,0.693147180559945
"832",1100023,2021-09-30,2021-10-31,"log_cases","GAM",1,0.1,-0.519360559735549,0.693147180559945
"833",1100023,2021-09-30,2021-10-31,"log_cases","GAM",1,0.5,0.413816018102678,0.693147180559945
"834",1100023,2021-09-30,2021-10-31,"log_cases","GAM",1,0.9,1.38555920958998,0.693147180559945
"835",1100023,2021-09-30,2021-10-31,"log_cases","GAM",1,0.95,1.66909775412615,0.693147180559945
"836",1100023,2021-07-31,2021-10-31,"log_cases","GAM",3,0.05,-1.95485918439592,0.693147180559945
"837",1100023,2021-07-31,2021-10-31,"log_cases","GAM",3,0.1,-1.68237523771012,0.693147180559945
"838",1100023,2021-07-31,2021-10-31,"log_cases","GAM",3,0.5,-0.69980435660898,0.693147180559945
"839",1100023,2021-07-31,2021-10-31,"log_cases","GAM",3,0.9,0.263196935830889,0.693147180559945
"840",1100023,2021-07-31,2021-10-31,"log_cases","GAM",3,0.95,0.526127423228081,0.693147180559945
"841",1100023,2021-04-30,2021-10-31,"log_cases","GAM",6,0.05,-2.68802499259863,0.693147180559945
"842",1100023,2021-04-30,2021-10-31,"log_cases","GAM",6,0.1,-2.39591492504564,0.693147180559945
"843",1100023,2021-04-30,2021-10-31,"log_cases","GAM",6,0.5,-1.35125499563159,0.693147180559945
"844",1100023,2021-04-30,2021-10-31,"log_cases","GAM",6,0.9,-0.341414693816496,0.693147180559945
"845",1100023,2021-04-30,2021-10-31,"log_cases","GAM",6,0.95,-0.115642257053003,0.693147180559945
"846",1100023,2021-10-31,2021-11-30,"log_cases","GAM",1,0.05,0.166887877271642,2.39789527279837
"847",1100023,2021-10-31,2021-11-30,"log_cases","GAM",1,0.1,0.428219873290371,2.39789527279837
"848",1100023,2021-10-31,2021-11-30,"log_cases","GAM",1,0.5,1.34870057787056,2.39789527279837
"849",1100023,2021-10-31,2021-11-30,"log_cases","GAM",1,0.9,2.31000774535247,2.39789527279837
"850",1100023,2021-10-31,2021-11-30,"log_cases","GAM",1,0.95,2.51100394160804,2.39789527279837
"851",1100023,2021-08-31,2021-11-30,"log_cases","GAM",3,0.05,-0.38264441750461,2.39789527279837
"852",1100023,2021-08-31,2021-11-30,"log_cases","GAM",3,0.1,-0.17252758397338,2.39789527279837
"853",1100023,2021-08-31,2021-11-30,"log_cases","GAM",3,0.5,0.799805897455928,2.39789527279837
"854",1100023,2021-08-31,2021-11-30,"log_cases","GAM",3,0.9,1.71872466267174,2.39789527279837
"855",1100023,2021-08-31,2021-11-30,"log_cases","GAM",3,0.95,2.00223633359956,2.39789527279837
"856",1100023,2021-05-31,2021-11-30,"log_cases","GAM",6,0.05,-1.48253086141434,2.39789527279837
"857",1100023,2021-05-31,2021-11-30,"log_cases","GAM",6,0.1,-1.16247356092791,2.39789527279837
"858",1100023,2021-05-31,2021-11-30,"log_cases","GAM",6,0.5,-0.228260888432468,2.39789527279837
"859",1100023,2021-05-31,2021-11-30,"log_cases","GAM",6,0.9,0.651933624964795,2.39789527279837
"860",1100023,2021-05-31,2021-11-30,"log_cases","GAM",6,0.95,0.910978666378508,2.39789527279837
"861",1100023,2021-11-30,2021-12-31,"log_cases","GAM",1,0.05,1.56705941430291,1.6094379124341
"862",1100023,2021-11-30,2021-12-31,"log_cases","GAM",1,0.1,1.80485422462898,1.6094379124341
"863",1100023,2021-11-30,2021-12-31,"log_cases","GAM",1,0.5,2.72286753268163,1.6094379124341
"864",1100023,2021-11-30,2021-12-31,"log_cases","GAM",1,0.9,3.62960996303816,1.6094379124341
"865",1100023,2021-11-30,2021-12-31,"log_cases","GAM",1,0.95,3.92173131087944,1.6094379124341
"866",1100023,2021-09-30,2021-12-31,"log_cases","GAM",3,0.05,0.800073156985323,1.6094379124341
"867",1100023,2021-09-30,2021-12-31,"log_cases","GAM",3,0.1,1.03861084276385,1.6094379124341
"868",1100023,2021-09-30,2021-12-31,"log_cases","GAM",3,0.5,2.03389739166211,1.6094379124341
"869",1100023,2021-09-30,2021-12-31,"log_cases","GAM",3,0.9,2.97980143490146,1.6094379124341
"870",1100023,2021-09-30,2021-12-31,"log_cases","GAM",3,0.95,3.20727474113471,1.6094379124341
"871",1100023,2021-06-30,2021-12-31,"log_cases","GAM",6,0.05,-1.16814144078026,1.6094379124341
"872",1100023,2021-06-30,2021-12-31,"log_cases","GAM",6,0.1,-0.898322254343548,1.6094379124341
"873",1100023,2021-06-30,2021-12-31,"log_cases","GAM",6,0.5,0.0573636845564139,1.6094379124341
"874",1100023,2021-06-30,2021-12-31,"log_cases","GAM",6,0.9,0.983783596110565,1.6094379124341
"875",1100023,2021-06-30,2021-12-31,"log_cases","GAM",6,0.95,1.2025631678819,1.6094379124341
"876",1100023,2021-12-31,2022-01-31,"log_cases","GAM",1,0.05,0.398243592219962,3.95124371858143
"877",1100023,2021-12-31,2022-01-31,"log_cases","GAM",1,0.1,0.634714550051145,3.95124371858143
"878",1100023,2021-12-31,2022-01-31,"log_cases","GAM",1,0.5,1.60951296043407,3.95124371858143
"879",1100023,2021-12-31,2022-01-31,"log_cases","GAM",1,0.9,2.63232594320216,3.95124371858143
"880",1100023,2021-12-31,2022-01-31,"log_cases","GAM",1,0.95,2.90916230805431,3.95124371858143
"881",1100023,2021-10-31,2022-01-31,"log_cases","GAM",3,0.05,0.558966603080034,3.95124371858143
"882",1100023,2021-10-31,2022-01-31,"log_cases","GAM",3,0.1,0.814320201761549,3.95124371858143
"883",1100023,2021-10-31,2022-01-31,"log_cases","GAM",3,0.5,1.75576055280277,3.95124371858143
"884",1100023,2021-10-31,2022-01-31,"log_cases","GAM",3,0.9,2.72595038084738,3.95124371858143
"885",1100023,2021-10-31,2022-01-31,"log_cases","GAM",3,0.95,2.96808144555518,3.95124371858143
"886",1100023,2021-07-31,2022-01-31,"log_cases","GAM",6,0.05,-1.14654273342562,3.95124371858143
"887",1100023,2021-07-31,2022-01-31,"log_cases","GAM",6,0.1,-0.896883103049405,3.95124371858143
"888",1100023,2021-07-31,2022-01-31,"log_cases","GAM",6,0.5,0.0344185742771036,3.95124371858143
"889",1100023,2021-07-31,2022-01-31,"log_cases","GAM",6,0.9,1.01634557847291,3.95124371858143
"890",1100023,2021-07-31,2022-01-31,"log_cases","GAM",6,0.95,1.2336118558894,3.95124371858143
"891",1100023,2022-01-31,2022-02-28,"log_cases","GAM",1,0.05,1.7624297732584,5.02388052084628
"892",1100023,2022-01-31,2022-02-28,"log_cases","GAM",1,0.1,2.05162257700088,5.02388052084628
"893",1100023,2022-01-31,2022-02-28,"log_cases","GAM",1,0.5,3.07807128827835,5.02388052084628
"894",1100023,2022-01-31,2022-02-28,"log_cases","GAM",1,0.9,4.05315127842011,5.02388052084628
"895",1100023,2022-01-31,2022-02-28,"log_cases","GAM",1,0.95,4.28101452528259,5.02388052084628
"896",1100023,2021-11-30,2022-02-28,"log_cases","GAM",3,0.05,1.5370285381799,5.02388052084628
"897",1100023,2021-11-30,2022-02-28,"log_cases","GAM",3,0.1,1.82662502317449,5.02388052084628
"898",1100023,2021-11-30,2022-02-28,"log_cases","GAM",3,0.5,2.82628992898363,5.02388052084628
"899",1100023,2021-11-30,2022-02-28,"log_cases","GAM",3,0.9,3.72832204031248,5.02388052084628
"900",1100023,2021-11-30,2022-02-28,"log_cases","GAM",3,0.95,4.00237162785503,5.02388052084628
"901",1100023,2021-08-31,2022-02-28,"log_cases","GAM",6,0.05,-0.102793375489119,5.02388052084628
"902",1100023,2021-08-31,2022-02-28,"log_cases","GAM",6,0.1,0.147906768718617,5.02388052084628
"903",1100023,2021-08-31,2022-02-28,"log_cases","GAM",6,0.5,1.12665985462847,5.02388052084628
"904",1100023,2021-08-31,2022-02-28,"log_cases","GAM",6,0.9,2.05337645235159,5.02388052084628
"905",1100023,2021-08-31,2022-02-28,"log_cases","GAM",6,0.95,2.28138038170151,5.02388052084628
"906",1100023,2022-02-28,2022-03-31,"log_cases","GAM",1,0.05,3.35828995596968,5.65248918026865
"907",1100023,2022-02-28,2022-03-31,"log_cases","GAM",1,0.1,3.62070340067945,5.65248918026865
"908",1100023,2022-02-28,2022-03-31,"log_cases","GAM",1,0.5,4.57070529230829,5.65248918026865
"909",1100023,2022-02-28,2022-03-31,"log_cases","GAM",1,0.9,5.47214980009299,5.65248918026865
"910",1100023,2022-02-28,2022-03-31,"log_cases","GAM",1,0.95,5.7506314530096,5.65248918026865
"911",1100023,2021-12-31,2022-03-31,"log_cases","GAM",3,0.05,1.25138298124507,5.65248918026865
"912",1100023,2021-12-31,2022-03-31,"log_cases","GAM",3,0.1,1.48044034252484,5.65248918026865
"913",1100023,2021-12-31,2022-03-31,"log_cases","GAM",3,0.5,2.41994461809158,5.65248918026865
"914",1100023,2021-12-31,2022-03-31,"log_cases","GAM",3,0.9,3.43311331997113,5.65248918026865
"915",1100023,2021-12-31,2022-03-31,"log_cases","GAM",3,0.95,3.68794638111241,5.65248918026865
"916",1100023,2021-09-30,2022-03-31,"log_cases","GAM",6,0.05,0.944230345454052,5.65248918026865
"917",1100023,2021-09-30,2022-03-31,"log_cases","GAM",6,0.1,1.1891000741538,5.65248918026865
"918",1100023,2021-09-30,2022-03-31,"log_cases","GAM",6,0.5,2.18310465531891,5.65248918026865
"919",1100023,2021-09-30,2022-03-31,"log_cases","GAM",6,0.9,3.21182077874462,5.65248918026865
"920",1100023,2021-09-30,2022-03-31,"log_cases","GAM",6,0.95,3.47280694364953,5.65248918026865
"921",1100023,2022-03-31,2022-04-30,"log_cases","GAM",1,0.05,4.09789052718141,5.55682806169954
"922",1100023,2022-03-31,2022-04-30,"log_cases","GAM",1,0.1,4.40178368979946,5.55682806169954
"923",1100023,2022-03-31,2022-04-30,"log_cases","GAM",1,0.5,5.36368045055976,5.55682806169954
"924",1100023,2022-03-31,2022-04-30,"log_cases","GAM",1,0.9,6.32765298604752,5.55682806169954
"925",1100023,2022-03-31,2022-04-30,"log_cases","GAM",1,0.95,6.62063096808714,5.55682806169954
"926",1100023,2022-01-31,2022-04-30,"log_cases","GAM",3,0.05,2.42008183220203,5.55682806169954
"927",1100023,2022-01-31,2022-04-30,"log_cases","GAM",3,0.1,2.70980853872916,5.55682806169954
"928",1100023,2022-01-31,2022-04-30,"log_cases","GAM",3,0.5,3.68898217308194,5.55682806169954
"929",1100023,2022-01-31,2022-04-30,"log_cases","GAM",3,0.9,4.70606145503704,5.55682806169954
"930",1100023,2022-01-31,2022-04-30,"log_cases","GAM",3,0.95,4.98945159163056,5.55682806169954
"931",1100023,2021-10-31,2022-04-30,"log_cases","GAM",6,0.05,1.43338682621466,5.55682806169954
"932",1100023,2021-10-31,2022-04-30,"log_cases","GAM",6,0.1,1.71625571603718,5.55682806169954
"933",1100023,2021-10-31,2022-04-30,"log_cases","GAM",6,0.5,2.62430990370136,5.55682806169954
"934",1100023,2021-10-31,2022-04-30,"log_cases","GAM",6,0.9,3.56055495300334,5.55682806169954
"935",1100023,2021-10-31,2022-04-30,"log_cases","GAM",6,0.95,3.79633257822461,5.55682806169954
"936",1100023,2022-04-30,2022-05-31,"log_cases","GAM",1,0.05,4.81275734653033,5.42934562895444
"937",1100023,2022-04-30,2022-05-31,"log_cases","GAM",1,0.1,5.1327367393727,5.42934562895444
"938",1100023,2022-04-30,2022-05-31,"log_cases","GAM",1,0.5,6.04588338320454,5.42934562895444
"939",1100023,2022-04-30,2022-05-31,"log_cases","GAM",1,0.9,7.00491138225153,5.42934562895444
"940",1100023,2022-04-30,2022-05-31,"log_cases","GAM",1,0.95,7.19463253992606,5.42934562895444
"941",1100023,2022-02-28,2022-05-31,"log_cases","GAM",3,0.05,3.90740960344975,5.42934562895444
"942",1100023,2022-02-28,2022-05-31,"log_cases","GAM",3,0.1,4.17823766754906,5.42934562895444
"943",1100023,2022-02-28,2022-05-31,"log_cases","GAM",3,0.5,5.16185441686572,5.42934562895444
"944",1100023,2022-02-28,2022-05-31,"log_cases","GAM",3,0.9,6.13503417993704,5.42934562895444
"945",1100023,2022-02-28,2022-05-31,"log_cases","GAM",3,0.95,6.36234090824445,5.42934562895444
"946",1100023,2021-11-30,2022-05-31,"log_cases","GAM",6,0.05,2.02104733578695,5.42934562895444
"947",1100023,2021-11-30,2022-05-31,"log_cases","GAM",6,0.1,2.27091962867857,5.42934562895444
"948",1100023,2021-11-30,2022-05-31,"log_cases","GAM",6,0.5,3.19520286832907,5.42934562895444
"949",1100023,2021-11-30,2022-05-31,"log_cases","GAM",6,0.9,4.16304417982125,5.42934562895444
"950",1100023,2021-11-30,2022-05-31,"log_cases","GAM",6,0.95,4.38839075377008,5.42934562895444
"951",1100023,2022-05-31,2022-06-30,"log_cases","GAM",1,0.05,4.74885436933392,5.91620206260743
"952",1100023,2022-05-31,2022-06-30,"log_cases","GAM",1,0.1,5.07099491365476,5.91620206260743
"953",1100023,2022-05-31,2022-06-30,"log_cases","GAM",1,0.5,6.05761585484105,5.91620206260743
"954",1100023,2022-05-31,2022-06-30,"log_cases","GAM",1,0.9,7.0806760359475,5.91620206260743
"955",1100023,2022-05-31,2022-06-30,"log_cases","GAM",1,0.95,7.32012314641244,5.91620206260743
"956",1100023,2022-03-31,2022-06-30,"log_cases","GAM",3,0.05,4.99444622106228,5.91620206260743
"957",1100023,2022-03-31,2022-06-30,"log_cases","GAM",3,0.1,5.34098528278893,5.91620206260743
"958",1100023,2022-03-31,2022-06-30,"log_cases","GAM",3,0.5,6.28013277381833,5.91620206260743
"959",1100023,2022-03-31,2022-06-30,"log_cases","GAM",3,0.9,7.23818620060175,5.91620206260743
"960",1100023,2022-03-31,2022-06-30,"log_cases","GAM",3,0.95,7.46997758208762,5.91620206260743
"961",1100023,2021-12-31,2022-06-30,"log_cases","GAM",6,0.05,1.14642016821387,5.91620206260743
"962",1100023,2021-12-31,2022-06-30,"log_cases","GAM",6,0.1,1.40696423593741,5.91620206260743
"963",1100023,2021-12-31,2022-06-30,"log_cases","GAM",6,0.5,2.31168889636142,5.91620206260743
"964",1100023,2021-12-31,2022-06-30,"log_cases","GAM",6,0.9,3.29022657118184,5.91620206260743
"965",1100023,2021-12-31,2022-06-30,"log_cases","GAM",6,0.95,3.56064529220092,5.91620206260743
"966",1100023,2022-06-30,2022-07-31,"log_cases","GAM",1,0.05,4.0603206368413,5.67675380226828
"967",1100023,2022-06-30,2022-07-31,"log_cases","GAM",1,0.1,4.36836655579827,5.67675380226828
"968",1100023,2022-06-30,2022-07-31,"log_cases","GAM",1,0.5,5.28735695442203,5.67675380226828
"969",1100023,2022-06-30,2022-07-31,"log_cases","GAM",1,0.9,6.26234799471429,5.67675380226828
"970",1100023,2022-06-30,2022-07-31,"log_cases","GAM",1,0.95,6.52579207510187,5.67675380226828
"971",1100023,2022-04-30,2022-07-31,"log_cases","GAM",3,0.05,4.47082610081046,5.67675380226828
"972",1100023,2022-04-30,2022-07-31,"log_cases","GAM",3,0.1,4.8085013834311,5.67675380226828
"973",1100023,2022-04-30,2022-07-31,"log_cases","GAM",3,0.5,5.80854826560933,5.67675380226828
"974",1100023,2022-04-30,2022-07-31,"log_cases","GAM",3,0.9,6.72907044110892,5.67675380226828
"975",1100023,2022-04-30,2022-07-31,"log_cases","GAM",3,0.95,7.03092137411182,5.67675380226828
"976",1100023,2022-01-31,2022-07-31,"log_cases","GAM",6,0.05,1.71828871482174,5.67675380226828
"977",1100023,2022-01-31,2022-07-31,"log_cases","GAM",6,0.1,1.93526686567105,5.67675380226828
"978",1100023,2022-01-31,2022-07-31,"log_cases","GAM",6,0.5,2.97845932367864,5.67675380226828
"979",1100023,2022-01-31,2022-07-31,"log_cases","GAM",6,0.9,4.00439424870547,5.67675380226828
"980",1100023,2022-01-31,2022-07-31,"log_cases","GAM",6,0.95,4.21804865788832,5.67675380226828
"981",1100023,2022-07-31,2022-08-31,"log_cases","GAM",1,0.05,4.23103547731869,5.0998664278242
"982",1100023,2022-07-31,2022-08-31,"log_cases","GAM",1,0.1,4.48596235709493,5.0998664278242
"983",1100023,2022-07-31,2022-08-31,"log_cases","GAM",1,0.5,5.42546647374163,5.0998664278242
"984",1100023,2022-07-31,2022-08-31,"log_cases","GAM",1,0.9,6.35337190270846,5.0998664278242
"985",1100023,2022-07-31,2022-08-31,"log_cases","GAM",1,0.95,6.61545699542047,5.0998664278242
"986",1100023,2022-05-31,2022-08-31,"log_cases","GAM",3,0.05,4.16422438397685,5.0998664278242
"987",1100023,2022-05-31,2022-08-31,"log_cases","GAM",3,0.1,4.44492306394061,5.0998664278242
"988",1100023,2022-05-31,2022-08-31,"log_cases","GAM",3,0.5,5.36150480431597,5.0998664278242
"989",1100023,2022-05-31,2022-08-31,"log_cases","GAM",3,0.9,6.32572166823919,5.0998664278242
"990",1100023,2022-05-31,2022-08-31,"log_cases","GAM",3,0.95,6.55355174823899,5.0998664278242
"991",1100023,2022-02-28,2022-08-31,"log_cases","GAM",6,0.05,3.15088277625914,5.0998664278242
"992",1100023,2022-02-28,2022-08-31,"log_cases","GAM",6,0.1,3.45892084992941,5.0998664278242
"993",1100023,2022-02-28,2022-08-31,"log_cases","GAM",6,0.5,4.35052237793264,5.0998664278242
"994",1100023,2022-02-28,2022-08-31,"log_cases","GAM",6,0.9,5.36394148443378,5.0998664278242
"995",1100023,2022-02-28,2022-08-31,"log_cases","GAM",6,0.95,5.65772584493247,5.0998664278242
"996",1100023,2022-08-31,2022-09-30,"log_cases","GAM",1,0.05,3.80014474215196,4.52178857704904
"997",1100023,2022-08-31,2022-09-30,"log_cases","GAM",1,0.1,4.09315289098149,4.52178857704904
"998",1100023,2022-08-31,2022-09-30,"log_cases","GAM",1,0.5,5.07895736168787,4.52178857704904
"999",1100023,2022-08-31,2022-09-30,"log_cases","GAM",1,0.9,5.96897911420833,4.52178857704904
"1000",1100023,2022-08-31,2022-09-30,"log_cases","GAM",1,0.95,6.1877942253546,4.52178857704904
"1001",1100023,2022-06-30,2022-09-30,"log_cases","GAM",3,0.05,3.8765140188553,4.52178857704904
"1002",1100023,2022-06-30,2022-09-30,"log_cases","GAM",3,0.1,4.15950337004895,4.52178857704904
"1003",1100023,2022-06-30,2022-09-30,"log_cases","GAM",3,0.5,5.04639384661533,4.52178857704904
"1004",1100023,2022-06-30,2022-09-30,"log_cases","GAM",3,0.9,5.99888234339282,4.52178857704904
"1005",1100023,2022-06-30,2022-09-30,"log_cases","GAM",3,0.95,6.19575490421166,4.52178857704904
"1006",1100023,2022-03-31,2022-09-30,"log_cases","GAM",6,0.05,4.20056740511127,4.52178857704904
"1007",1100023,2022-03-31,2022-09-30,"log_cases","GAM",6,0.1,4.48319343162792,4.52178857704904
"1008",1100023,2022-03-31,2022-09-30,"log_cases","GAM",6,0.5,5.42817276674754,4.52178857704904
"1009",1100023,2022-03-31,2022-09-30,"log_cases","GAM",6,0.9,6.32633019120329,4.52178857704904
"1010",1100023,2022-03-31,2022-09-30,"log_cases","GAM",6,0.95,6.59352617708351,4.52178857704904
"1011",1100023,2022-09-30,2022-10-31,"log_cases","GAM",1,0.05,4.98890975168884,5.32787616878958
"1012",1100023,2022-09-30,2022-10-31,"log_cases","GAM",1,0.1,5.27259037646649,5.32787616878958
"1013",1100023,2022-09-30,2022-10-31,"log_cases","GAM",1,0.5,6.17817727522681,5.32787616878958
"1014",1100023,2022-09-30,2022-10-31,"log_cases","GAM",1,0.9,7.10695721727102,5.32787616878958
"1015",1100023,2022-09-30,2022-10-31,"log_cases","GAM",1,0.95,7.34786740678838,5.32787616878958
"1016",1100023,2022-07-31,2022-10-31,"log_cases","GAM",3,0.05,5.58507685030221,5.32787616878958
"1017",1100023,2022-07-31,2022-10-31,"log_cases","GAM",3,0.1,5.82774191432816,5.32787616878958
"1018",1100023,2022-07-31,2022-10-31,"log_cases","GAM",3,0.5,6.71542844987146,5.32787616878958
"1019",1100023,2022-07-31,2022-10-31,"log_cases","GAM",3,0.9,7.57280823845481,5.32787616878958
"1020",1100023,2022-07-31,2022-10-31,"log_cases","GAM",3,0.95,7.77301530562964,5.32787616878958
"1021",1100023,2022-04-30,2022-10-31,"log_cases","GAM",6,0.05,5.99940506972125,5.32787616878958
"1022",1100023,2022-04-30,2022-10-31,"log_cases","GAM",6,0.1,6.24696170809165,5.32787616878958
"1023",1100023,2022-04-30,2022-10-31,"log_cases","GAM",6,0.5,7.21170792183269,5.32787616878958
"1024",1100023,2022-04-30,2022-10-31,"log_cases","GAM",6,0.9,8.15143213298784,5.32787616878958
"1025",1100023,2022-04-30,2022-10-31,"log_cases","GAM",6,0.95,8.39147630848006,5.32787616878958
"1026",1100023,2022-08-31,2022-11-30,"log_cases","GAM",3,0.05,5.64174224861864,4.61512051684126
"1027",1100023,2022-08-31,2022-11-30,"log_cases","GAM",3,0.1,5.8600285310599,4.61512051684126
"1028",1100023,2022-08-31,2022-11-30,"log_cases","GAM",3,0.5,6.77589809923297,4.61512051684126
"1029",1100023,2022-08-31,2022-11-30,"log_cases","GAM",3,0.9,7.71457634391152,4.61512051684126
"1030",1100023,2022-08-31,2022-11-30,"log_cases","GAM",3,0.95,7.96020971260045,4.61512051684126
"1031",1100023,2022-05-31,2022-11-30,"log_cases","GAM",6,0.05,5.79668600448616,4.61512051684126
"1032",1100023,2022-05-31,2022-11-30,"log_cases","GAM",6,0.1,6.07842479009614,4.61512051684126
"1033",1100023,2022-05-31,2022-11-30,"log_cases","GAM",6,0.5,7.00461875697919,4.61512051684126
"1034",1100023,2022-05-31,2022-11-30,"log_cases","GAM",6,0.9,7.88513115473343,4.61512051684126
"1035",1100023,2022-05-31,2022-11-30,"log_cases","GAM",6,0.95,8.14452741153749,4.61512051684126
"1036",1100023,2022-11-30,2022-12-31,"log_cases","GAM",1,0.05,5.89592171151072,2.30258509299405
"1037",1100023,2022-11-30,2022-12-31,"log_cases","GAM",1,0.1,6.11621061402192,2.30258509299405
"1038",1100023,2022-11-30,2022-12-31,"log_cases","GAM",1,0.5,7.01455677319249,2.30258509299405
"1039",1100023,2022-11-30,2022-12-31,"log_cases","GAM",1,0.9,7.95516878667558,2.30258509299405
"1040",1100023,2022-11-30,2022-12-31,"log_cases","GAM",1,0.95,8.21907452582968,2.30258509299405
"1041",1100023,2022-09-30,2022-12-31,"log_cases","GAM",3,0.05,7.24035683041573,2.30258509299405
"1042",1100023,2022-09-30,2022-12-31,"log_cases","GAM",3,0.1,7.49404618642414,2.30258509299405
"1043",1100023,2022-09-30,2022-12-31,"log_cases","GAM",3,0.5,8.44152255118961,2.30258509299405
"1044",1100023,2022-09-30,2022-12-31,"log_cases","GAM",3,0.9,9.33953602081463,2.30258509299405
"1045",1100023,2022-09-30,2022-12-31,"log_cases","GAM",3,0.95,9.66437776009327,2.30258509299405
"1046",1100023,2022-06-30,2022-12-31,"log_cases","GAM",6,0.05,7.76134080914452,2.30258509299405
"1047",1100023,2022-06-30,2022-12-31,"log_cases","GAM",6,0.1,8.00101629191764,2.30258509299405
"1048",1100023,2022-06-30,2022-12-31,"log_cases","GAM",6,0.5,8.87161681632013,2.30258509299405
"1049",1100023,2022-06-30,2022-12-31,"log_cases","GAM",6,0.9,9.81352490558559,2.30258509299405
"1050",1100023,2022-06-30,2022-12-31,"log_cases","GAM",6,0.95,10.0739125215832,2.30258509299405
